1_id,1_span,1_anno_default_ns:cat,1_meta_annis:doc,2_id,2_span,2_anno_default_ns:cat,Stellung,Ausgabereihenfolge,Eigenname,Fehltreffer,random,wordcount
32159978,durch des Pabsts Vorsichtigkeit,PP,Mercurius-1667,32159980,des Pabsts,NP,prae,774,n,n,NA,2
32160204,zu dieses Reiches grossen Vortheil,PP,Mercurius-1667,32160206,dieses Reiches,NP,prae,775,n,n,NA,2
32160560,zu seiner Rückreise nach Engeland,PP,Mercurius-1667,32160563,seiner Rückreise nach Engeland,NP,prae,776,n,n,NA,4
32160633,von dieses Landes Acadien Inwohnern,PP,Mercurius-1667,32160635,dieses Landes Acadien,NP,prae,777,n,n,NA,3
32160643,unter des Königes von Groß Britannien Dominio,PP,Mercurius-1667,32160645,des Königes von Groß Britannien,NP,prae,778,n,n,NA,5
32160757,mit des Aller Christlichsten Königes Authorität,PP,Mercurius-1667,32160759,des Aller Christlichsten Königes,NP,prae,779,n,n,NA,4
32160889,durch des Aller Christlichsten Königes Waffen,PP,Mercurius-1667,32160893,des Aller Christlichsten Königes,NP,prae,780,n,n,NA,4
32160999,des Königes von Engeland Waffen,NP,Mercurius-1667,32160998,des Königes von Engeland,NP,prae,781,n,n,NA,4
32161007,vor oder nach dieser Tractaten Subscription,PP,Mercurius-1667,32161011,dieser Tractaten,NP,prae,782,n,n,NA,2
32161238,des regierenden Hertzogen von Schleßwig / Holstein Hoch Fürstl. Durchl.,NP,Mercurius-1667,32161237,des regierenden Hertzogen von Schleßwig / Holstein,NP,prae,783,n,n,NA,7
32161356,durch seiner Freunde Gegenwart,PP,Mercurius-1667,32161358,seiner Freunde,NP,prae,784,n,n,NA,2
32161374,des lang verlangten Abtes Rospigliosi Ankunfft,NP,Mercurius-1667,32161373,des lang verlangten Abtes Rospigliosi,NP,prae,785,j,n,NA,5
32161383,des Pabsts Gesundheit,NP,Mercurius-1667,32161382,des Pabsts,NP,prae,786,n,n,NA,2
32161391,des Volckes Freude,NP,Mercurius-1667,32161390,des Volckes,NP,prae,787,n,n,NA,2
32161468,bey des hochgedachten Abts Gegenwart,PP,Mercurius-1667,32161470,des hochgedachten Abts,NP,prae,788,n,n,NA,3
32161570,des Städtleins Herrera unter Alcanera Meister,NP,Mercurius-1667,32161569,des Städtleins Herrera,NP,prae,789,j,n,NA,3
32161896,des Herrn Boxels Ankunfft,NP,Mercurius-1667,32161895,des Herrn Boxels,NP,prae,790,j,n,NA,3
32161917,I. K. M. allergnädigste Rede an das Parlament,NP,Mercurius-1667,32161916,I. K. M.,NP,prae,791,n,n,NA,3
32162229,dieser Crone Feindt,NP,Mercurius-1667,32162228,dieser Crone,NP,prae,792,n,n,NA,2
32162329,Des Herrn Radziewsky Leiche,NP,Mercurius-1667,32162328,Des Herrn Radziewsky,NP,prae,793,j,n,NA,3
32162377,über der Cosacken verläumderische Reden bey der Pforten : Ob sollte Pohlen von allen Soldaten entblösset seyn,PP,Mercurius-1667,32162379,der Cosacken,NP,prae,794,n,n,NA,2
32162444,auff seiner Frauen grosses lamentieren,PP,Mercurius-1667,32162449,seiner Frauen,NP,prae,795,n,n,NA,2
32162656,von des Aller Christlichsten Königes Militie,PP,Mercurius-1667,32162662,des Aller Christlichsten Königes,NP,prae,796,n,n,NA,4
32162807,von des höchstbesagten Königes von Groß Britannien Unterthanen ( worunter keine Dienst-Leuthe oder Sclaven gerechnet werden,PP,Mercurius-1667,32162809,des höchstbesagten Königes von Groß Britannien,NP,prae,797,n,n,NA,6
32162980,unter des Königes von Groß Britannien Herrschafft,PP,Mercurius-1667,32162983,des Königes von Groß Britannien,NP,prae,798,n,n,NA,5
32163014,der Römisch. Kayserin Kröhnung,NP,Mercurius-1667,32163013,der Römisch. Kayserin,NP,prae,799,n,n,NA,3
32163083,Des Groß Hertzogens von Florentz ältester Sohn / von 25. Jahren,NP,Mercurius-1667,32163082,Des Groß Hertzogens von Florentz,NP,prae,800,n,n,NA,5
32163193,der sämptlichen Reichsstände Resolution,NP,Mercurius-1667,32163192,der sämptlichen Reichsstände,NP,prae,801,n,n,NA,3
32164017,dieser Crone Marschallck und Feld-Herr,NP,Mercurius-1667,32164016,dieser Crone,NP,prae,802,n,n,NA,2
32164196,aller dererjenigen Feind zu seyn / welche Seine Königl. M. sambt der Republicq für Feinde erklären und halten werden,NP,Mercurius-1667,32164195,aller dererjenigen Feind zu seyn / welche Seine Königl. M. sambt der Republicq für Feinde erklären und halten werden,NP,prae,803,n,n,NA,19
32164392,S. Königl. Maytt. Länder,NP,Mercurius-1667,32164391,S. Königl. Maytt.,NP,prae,804,n,n,NA,3
32164435,bey des Chams seiner Armee,PP,Mercurius-1667,32164437,des Chams,NP,prae,805,n,n,NA,2
32164476,Seiner Königl. Maytt. Lande,NP,Mercurius-1667,32164475,Seiner Königl. Maytt.,NP,prae,806,n,n,NA,3
32164676,alle und jede der Cron Pohlen Einsassen,NP,Mercurius-1667,32164680,der Cron Pohlen,NP,prae,807,n,n,NA,3
32165138,Von des Hn. Pfaltzgrafen von Sultzbach Philippens Durchl.,PP,Mercurius-1667,32165141,des Hn. Pfaltzgrafen von Sultzbach Philippens,NP,prae,808,j,n,NA,6
32165493,von ihrer Principalen Mediation zwischen dieser Crone und Spannien,PP,Mercurius-1667,32165495,ihrer Principalen,NP,prae,809,n,n,NA,2
32165606,der Barbarischen Feinde Hertzen,NP,Mercurius-1667,32165605,der Barbarischen Feinde,NP,prae,810,n,n,NA,3
32165947,durch des Aller-Christl. Königes Waffen,PP,Mercurius-1667,32165951,des Aller-Christl. Königes,NP,prae,811,n,n,NA,3
32166077,höchstbemeldten Königes von Engeland Waffen,NP,Mercurius-1667,32166076,höchstbemeldten Königes von Engeland,NP,prae,812,n,n,NA,4
32166085,vor dieser Tractaten Subscription,PP,Mercurius-1667,32166087,dieser Tractaten,NP,prae,813,n,n,NA,2
32166227,solcher Repressalien Briefe Vergünstigung,NP,Mercurius-1667,32166226,solcher Repressalien Briefe,NP,prae,814,n,n,NA,3
32167041,von des Herrn Pfaltz Grafen von Sultzbach Durchl.,PP,Mercurius-1667,32167043,des Herrn Pfaltz Grafen von Sultzbach,NP,prae,815,j,n,NA,6
32167341,der Käyserin ehiste Kröhnung zu Preßburg,NP,Mercurius-1667,32167340,der Käyserin,NP,prae,816,n,n,NA,2
32167706,des Herrn Reyngrafens Sohn / der Marquis de Villenouve,NP,Mercurius-1667,32167705,des Herrn Reyngrafens,NP,prae,817,n,n,NA,3
32167857,des Veziers Kamahams Brief,NP,Mercurius-1667,32167856,des Veziers Kamahams,NP,prae,818,n,n,NA,3
32167956,dieses Stats KriegsHäupter,NP,Mercurius-1667,32167955,dieses Stats,NP,prae,819,n,n,NA,2
32168066,auff I. Königl. Maytt. Befehl,PP,Mercurius-1667,32168068,I. Königl. Maytt.,NP,prae,820,n,n,NA,3
32168095,I. Königl. M. Buchdruckern,NP,Mercurius-1667,32168094,I. Königl. M.,NP,prae,821,n,n,NA,3
32168220,des andern bestes,NP,Mercurius-1667,32168219,des andern,NP,prae,822,n,n,NA,2
32168238,des andern Schaden und Destruction,NP,Mercurius-1667,32168237,des andern,NP,prae,823,n,n,NA,2
32168264,vor beyder Könige Unterthanen,PP,Mercurius-1667,32168266,beyder Könige,NP,prae,824,n,n,NA,2
32168300,nach des einen und andern Königreich / Provintzen / Hafen und Ströhmen,PP,Mercurius-1667,32168302,des einen und andern,NP,prae,825,n,n,NA,4
32168543,von eines und andern Königs Seiten und Unterthanen,PP,Mercurius-1667,32168546,eines und andern Königs,NP,prae,826,n,n,NA,4
32168921,DEs Pabsts Bruders D. Camillo,NP,Mercurius-1667,32168920,DEs Pabsts,NP,prae,827,n,n,NA,2
32168922,DEs Pabsts Bruders D. Camillo Gegenwart,NP,Mercurius-1667,32168921,DEs Pabsts Bruders D. Camillo,NP,prae,828,j,n,NA,5
32169046,von der belägerten Candianer glücklichen Befreyung / allein durch Gottes starcken Arm und eigne Tapfferkeit,PP,Mercurius-1667,32169048,der belägerten Candianer,NP,prae,829,n,n,NA,3
32169101,des H. Apts Rospigliosi Ankunfft / die alle diese Freuden erst recht vermehren wird,NP,Mercurius-1667,32169100,des H. Apts Rospigliosi,NP,prae,830,j,n,NA,4
32169562,von des Feindes Canonen,PP,Mercurius-1667,32169564,des Feindes,NP,prae,831,n,n,NA,2
32169993,durch des Herrn Reichs-Marschallen Excell.,PP,Mercurius-1667,32169995,des Herrn Reichs-Marschallen,NP,prae,832,n,n,NA,3
32170023,in des Königes Leib-Carossen mit 6. Pferden,PP,Mercurius-1667,32170027,des Königes,NP,prae,833,n,n,NA,2
32170127,Des Türckischen Käysers Schreiben an dero Königl. Maytt. in Pohlen . Verdeutschet aus dem Polnischen,NP,Mercurius-1667,32170126,Des Türckischen Käysers,NP,prae,834,n,n,NA,3
32170733,unserer Freunde Freund,NP,Mercurius-1667,32170732,unserer Freunde,NP,prae,835,n,n,NA,2
32170740,Feinde Feind,NP,Mercurius-1667,32170739,Feinde,NP,prae,836,n,n,NA,1
32171060,gegen des Don Jan d'Austria Ankunfft,PP,Mercurius-1667,32171062,des Don Jan d'Austria,NP,prae,837,n,n,NA,4
32171197,der Türcken Intention un~ Auffbruch,NP,Mercurius-1667,32171196,der Türcken,NP,prae,838,n,n,NA,2
32171268,der Türcken Vorhaben,NP,Mercurius-1667,32171267,der Türcken,NP,prae,839,n,n,NA,2
32171561,als ihrer Vorfechter Todtenbeine,NP,Mercurius-1667,32171563,ihrer Vorfechter,NP,prae,840,n,n,NA,2
32172021,der andern Nation / Gütern und Prætensionen von Personen oder Unterthanen,PP,Mercurius-1667,32172020,der andern Nation,NP,prae,841,n,n,NA,3
32172077,von des Königes von Groß-Britannien Unterthanen,PP,Mercurius-1667,32172079,des Königes von Groß-Britannien,NP,prae,842,n,n,NA,4
32172242,von des Königes von Groß Britannien Unterthanen als Creditoren,PP,Mercurius-1667,32172247,des Königes von Groß Britannien,NP,prae,843,n,n,NA,5
32173915,des Feindes seine Fornelli,NP,Mercurius-1667,32173914,des Feindes,NP,prae,844,n,n,NA,2
32174011,auff solche des Feindes Gallerien,PP,Mercurius-1667,32174014,des Feindes,NP,prae,845,n,n,NA,2
32174054,keiner Hand Breite,NP,Mercurius-1667,32174053,keiner Hand,NP,prae,846,n,n,NA,2
32175414,mehrer Deutscher Chur- und Fürsten gute Nachfolgung,NP,Mercurius-1667,32175413,mehrer Deutscher Chur- und Fürsten,NP,prae,847,n,n,NA,5
32176438,des Feindes Arbeit ( die man eine wohl regulirte confusion nennen mag,NP,Mercurius-1667,32176437,des Feindes,NP,prae,848,n,n,NA,2
32177341,Des gewesenen Herrn Cantzlers Sachen,NP,Mercurius-1667,32177340,Des gewesenen Herrn Cantzlers,NP,prae,849,n,n,NA,4
32177547,Des Herrn Reyn Grafen Sohn,NP,Mercurius-1667,32177546,Des Herrn Reyn Grafen,NP,prae,850,n,n,NA,4
32177622,Des Groß Veziers Todt vor Candia,NP,Mercurius-1667,32177621,Des Groß Veziers,NP,prae,851,n,n,NA,3
32178521,der Armee Häupter,NP,Mercurius-1667,32178520,der Armee,NP,prae,852,n,n,NA,2
32178569,von des Sultans zurück gehender Armee,PP,Mercurius-1667,32178572,des Sultans,NP,prae,853,n,n,NA,2
32179012,über des gewesenen Hn. Cantzlers Beschuldigung,PP,Mercurius-1667,32179016,des gewesenen Hn. Cantzlers,NP,prae,854,n,n,NA,4
32179548,des Volckes Haß,NP,Mercurius-1667,32179547,des Volckes,NP,prae,855,n,n,NA,2
32179922,zu des Königes Guarde,PP,Mercurius-1667,32179924,des Königes,NP,prae,856,n,n,NA,2
32180008,in der Crone Spannien Diensten,PP,Mercurius-1667,32180010,der Crone Spannien,NP,prae,857,n,n,NA,3
32180041,ihrer Güter Confiscation,NP,Mercurius-1667,32180040,ihrer Güter,NP,prae,858,n,n,NA,2
32180318,selbiger Staten Versamlung,NP,Mercurius-1667,32180317,selbiger Staten,NP,prae,859,n,n,NA,2
32180421,Des Hn. Grafen von Clarendom / gewesenen Cantzlers Sachen,NP,Mercurius-1667,32180420,Des Hn. Grafen von Clarendom / gewesenen Cantzlers,NP,prae,860,j,n,NA,8
32180506,der meisten Antwort : Daß es dem Unter-Hauß gebührete solche special vor zustellen,NP,Mercurius-1667,32180505,der meisten,NP,prae,861,n,n,NA,2
32181251,des Königes von Portugal Bruder,NP,Mercurius-1667,32181250,des Königes von Portugal,NP,prae,862,n,n,NA,4
32181288,wieder des Königes Willen,PP,Mercurius-1667,32181290,des Königes,NP,prae,863,n,n,NA,2
32181691,Der Frantzosen grosse Werbungen,NP,Mercurius-1667,32181690,Der Frantzosen,NP,prae,864,n,n,NA,2
32181776,wegen des Käyserlichen Printzens Geburt,PP,Mercurius-1667,32181779,des Käyserlichen Printzens,NP,prae,865,n,n,NA,3
32182737,des gewesenen Herrn Cantzlers Sachen,NP,Mercurius-1667,32182736,des gewesenen Herrn Cantzlers,NP,prae,866,n,n,NA,4
32182907,dieser Nation Gemühter,NP,Mercurius-1667,32182906,dieser Nation,NP,prae,867,n,n,NA,2
32183866,von des Königs Floote,PP,Mercurius-1667,32183868,des Königs,NP,prae,868,n,n,NA,2
32184103,des Königes von Portugal Bruder Don Petro,NP,Mercurius-1667,32184102,des Königes von Portugal,NP,prae,869,n,n,NA,4
32184218,über des gewesenen Herrn Cantzlers Sachen,PP,Mercurius-1667,32184220,des gewesenen Herrn Cantzlers,NP,prae,870,n,n,NA,4
32185379,von seines Königes Freund- und Nachtbarschafft,PP,Mercurius-1667,32185381,seines Königes,NP,prae,871,n,n,NA,2
32185614,gegen des D. Mario Leichnam,PP,Mercurius-1667,32185616,des D. Mario,NP,prae,872,j,n,NA,3
32186251,des Grossen Herrn Schatzmeister mit angekommen / welcher die gewöhnliche Geschencke von Kleidern mitgebracht hat / umb die Türcken zu Continuation dieser Belagerung weiter anzufrischen,NP,Mercurius-1667,32186250,des Grossen Herrn,NP,prae,873,n,n,NA,3
32186297,des Herrn Generals Hofmeister,NP,Mercurius-1667,32186296,des Herrn Generals,NP,prae,874,n,n,NA,3
32186371,wegen des Herrn Grafen von Claringdons / gewesenen Cantzlers,PP,Mercurius-1667,32186373,des Herrn Grafen von Claringdons,NP,prae,875,n,n,NA,5
32187015,auff der Regierung Befehl,PP,Mercurius-1667,32187017,der Regierung,NP,prae,876,n,n,NA,2
32187642,keine des Sultans Schwester,NP,Mercurius-1667,32187645,des Sultans,NP,prae,877,n,n,NA,2
32188388,der Vestung Candien Gefahr,NP,Mercurius-1667,32188387,der Vestung Candien,NP,prae,878,n,n,NA,3
32188455,in des allgemeinen Feindes Macht,PP,Mercurius-1667,32188457,des allgemeinen Feindes,NP,prae,879,n,n,NA,3
32188694,Der Niderländischen Herrn Gesandten Conferentien mit den unsrigen,NP,Mercurius-1667,32188693,Der Niderländischen Herrn Gesandten,NP,prae,880,n,n,NA,4
32188773,auff der Doctorn Rath,PP,Mercurius-1667,32188775,der Doctorn,NP,prae,881,n,n,NA,2
32189445,in seines Königes I. Kayserl. M. überhändigtem Hand-Brieflein,PP,Mercurius-1667,32189449,seines Königes,NP,prae,882,n,n,NA,2
32189726,wieder der Türcken Gewohnheit,PP,Mercurius-1667,32189729,der Türcken,NP,prae,883,n,n,NA,2
32189797,dieser der Christen Erb-Feind,NP,Mercurius-1667,32189799,der Christen,NP,prae,884,n,n,NA,2
32190297,seiner vielen Völcker Auffsprung im eroberten Panigra,NP,Mercurius-1667,32190296,seiner vielen Völcker,NP,prae,885,n,n,NA,3
32190791,Des Dauphins Regiment,NP,Mercurius-1667,32190790,Des Dauphins,NP,prae,886,n,n,NA,2
32190924,des Oberhauses langsame Proceduren wieder den geflüchteten Herrn Cantzler,NP,Mercurius-1667,32190923,des Oberhauses,NP,prae,887,n,n,NA,2
32191573,in des Königes Nahmen,PP,Mercurius-1667,32191575,des Königes,NP,prae,888,n,n,NA,2
32191584,des Printzen von Conde Armee,NP,Mercurius-1667,32191583,des Printzen von Conde,NP,prae,889,j,n,NA,4
32191919,des gewesenen Herrn Cantzlers Sachen,NP,Mercurius-1667,32191918,des gewesenen Herrn Cantzlers,NP,prae,890,n,n,NA,4
32192094,auff der Königin Klagen / daß sie mit gutem Gewissen in solcher Ehe nicht bleiben könte,PP,Mercurius-1667,32192096,der Königin,NP,prae,891,n,n,NA,2
32192609,bey seines Königs Ordre / ohne welche er sich von hier nicht erheben dörffte,PP,Mercurius-1667,32192611,seines Königs,NP,prae,892,n,n,NA,2
32192820,Der Franzosen Dessein auff Luxenburg,NP,Mercurius-1667,32192819,Der Franzosen,NP,prae,893,n,n,NA,2
32193361,I. M. des Käysers und der Käyserin Conterfaite,NP,Mercurius-1667,32193360,I. M. des Käysers und der Käyserin,NP,prae,894,n,n,NA,7
32193801,von eines Nachtbarn Hause,PP,Mercurius-1667,32193803,eines Nachtbarn,NP,prae,895,n,n,NA,2
32193863,vieler grosser Potentaten Gesandten und Currirer,NP,Mercurius-1667,32193862,vieler grosser Potentaten,NP,prae,896,n,n,NA,3
32194566,des Königes Bruder,NP,Mercurius-1667,32194565,des Königes,NP,prae,897,n,n,NA,2
32195274,zu dieses Landes Diensten,PP,Mercurius-1667,32195276,dieses Landes,NP,prae,898,n,n,NA,2
32195393,biß an meiner Jahre ENDE,PP,Mercurius-1667,32195396,meiner Jahre,NP,prae,899,n,n,NA,2
31925850,"Historische erzöhlung / der fürnembsten Geschichten vnd handlungen / so in diesem 1597. Jahr / vast in gantzem Europa , denckwürdig abgelauffen",NP,AnnusChristi-1597,31925854,"der fürnembsten Geschichten vnd handlungen / so in diesem 1597. Jahr / vast in gantzem Europa , denckwürdig abgelauffen",NP,post,900,n,n,NA,19
31925926,Den anfang solcher Hostorien,NP,AnnusChristi-1597,31925931,solcher Hostorien,NP,post,901,n,n,NA,2
31925972,den 30. Tag deß Monats Decembris / im verruckten 1596. Jahr,NP,AnnusChristi-1597,31925977,deß Monats Decembris,NP,post,902,n,n,NA,3
31926080,in beysein des Päpstlichen Legatens,PP,AnnusChristi-1597,31926083,des Päpstlichen Legatens,NP,post,903,n,n,NA,3
31926101,Am Newen Jahrs tag dieses 1597. Jahrs,PP,AnnusChristi-1597,31926109,dieses 1597. Jahrs,NP,post,904,n,n,NA,3
31926494,zur besatzung vnnd vnderhaltung der ordinari Gränitzen / oder doppelten Gült,PP,AnnusChristi-1597,31926501,der ordinari Gränitzen / oder doppelten Gült,NP,post,905,n,n,NA,7
31926786,zur vngelegenheit der vngehorsamen,PP,AnnusChristi-1597,31926789,der vngehorsamen,NP,post,906,n,n,NA,2
31926820,Tausent gerüster Teutscher Pferdt,NP,AnnusChristi-1597,31926823,gerüster Teutscher Pferdt,NP,post,907,n,n,NA,3
31926846,500. Archibusierer Pferdt,NP,AnnusChristi-1597,31926848,Archibusierer Pferdt,NP,post,908,n,n,NA,2
31926860,2000. guter Fußknecht,NP,AnnusChristi-1597,31926862,guter Fußknecht,NP,post,909,n,n,NA,2
31926974,zu ettwas vbertragung der Haußgenossen,PP,AnnusChristi-1597,31926980,der Haußgenossen,NP,post,910,n,n,NA,2
31927115,die vnterhaltung eines Muster vnnd Zahl Commissarij,NP,AnnusChristi-1597,31927119,eines Muster vnnd Zahl Commissarij,NP,post,911,n,n,NA,5
31927206,auff dem Fall einer Belägerung / Wienn / Newstatt / oder Altenburg,PP,AnnusChristi-1597,31927210,einer Belägerung / Wienn / Newstatt / oder Altenburg,NP,post,912,n,n,NA,9
31927240,auch das Auffbott der Vnterthanen,NP,AnnusChristi-1597,31927244,der Vnterthanen,NP,post,913,n,n,NA,2
31927251,nach maß vnd jnhalt der Defension Ordnung,PP,AnnusChristi-1597,31927257,der Defension Ordnung,NP,post,914,n,n,NA,3
31927266,auch / im fahl der Bawren vngebürlichen Rebellionen,PP,AnnusChristi-1597,31927273,der Bawren vngebürlichen Rebellionen,NP,post,915,n,n,NA,4
31927405,zu außbawung der Wienerischen Schotten Pastey,PP,AnnusChristi-1597,31927408,der Wienerischen Schotten Pastey,NP,post,916,n,n,NA,4
31927770,auch ein Lysta alter vnd newer Restanten,NP,AnnusChristi-1597,31927775,alter vnd newer Restanten,NP,post,917,n,n,NA,4
31927853,vier Stände hieuorige vnd jetzige grauamina,NP,AnnusChristi-1597,31927857,hieuorige vnd jetzige grauamina,NP,post,918,n,n,NA,4
31927948,"die Extract , der Monatlichen ertragung",NP,AnnusChristi-1597,31927953,der Monatlichen ertragung,NP,post,919,n,n,NA,3
31928215,Den 4. diß Monats,NP,AnnusChristi-1597,31928221,diß Monats,NP,post,920,n,n,NA,2
31928594,500. gerüster Pferdt,NP,AnnusChristi-1597,31928597,gerüster Pferdt,NP,post,921,n,n,NA,2
31928625,zu abzahlung des Kriegßvolcks in Berckstätten,PP,AnnusChristi-1597,31928630,des Kriegßvolcks in Berckstätten,NP,post,922,n,n,NA,4
31928678,2000. gerüster Pferdt,NP,AnnusChristi-1597,31928680,gerüster Pferdt,NP,post,923,n,n,NA,2
31928684,ohne abbruch der berürten 500. Pferdt / vnd 15000. Mann zu Fuß,PP,AnnusChristi-1597,31928687,der berürten 500. Pferdt / vnd 15000. Mann zu Fuß,NP,post,924,n,n,NA,10
31928793,die Stände der Cron Böhaimb mit den incorporierten Landen,NP,AnnusChristi-1597,31928796,der Cron Böhaimb,NP,post,925,j,n,NA,3
31928816,im fall der noht,PP,AnnusChristi-1597,31928819,der noht,NP,post,926,n,n,NA,2
31928849,die Ständ der Cron Böhaimb,NP,AnnusChristi-1597,31928852,der Cron Böhaimb,NP,post,927,j,n,NA,3
31928874,zuerbawung der Gränitz Häuser ( welche von jhnen nit völligklich erlegt worden,PP,AnnusChristi-1597,31928876,der Gränitz Häuser ( welche von jhnen nit völligklich erlegt worden,NP,post,928,n,n,NA,11
31929017,ein zimliche anzahl der Roß,NP,AnnusChristi-1597,31929022,der Roß,NP,post,929,n,n,NA,2
31929072,die Stände der Cron Böhaimb,NP,AnnusChristi-1597,31929076,der Cron Böhaimb,NP,post,930,j,n,NA,3
31929229,etliche Archibusier Pferdt,NP,AnnusChristi-1597,31929231,Archibusier Pferdt,NP,post,931,n,n,NA,2
31929276,den 26. diß Monats,NP,AnnusChristi-1597,31929279,diß Monats,NP,post,932,n,n,NA,2
31929496,in abwesen des Herren von Hoyes,PP,AnnusChristi-1597,31929499,des Herren von Hoyes,NP,post,933,j,n,NA,4
31929607,im fahl eynbrechender Türcken noht,PP,AnnusChristi-1597,31929610,eynbrechender Türcken noht,NP,post,934,n,n,NA,3
31929655,Mandat der Fürstl. Durchl. in Bayren / wie im Fall der noht / der 10. 20. vnd 30. Mann / gegen dem Erbfeindt dem Fürcken außgewöhlt werden solle @ Von Gottes Genaden Maximilian / Pfaltzgraff bey Rhein / Hertzog in Obern vnd Nidern Bayern,NP,AnnusChristi-1597,31929657,der Fürstl. Durchl. in Bayren,NP,post,935,n,n,NA,5
31929669,im Fall der noht,PP,AnnusChristi-1597,31929672,der noht,NP,post,936,n,n,NA,2
31929733,mit gnädigstem wissen vnd willen / vnsers Gnädigsten / geliebsten Herren Vatters,PP,AnnusChristi-1597,31929744,vnsers Gnädigsten / geliebsten Herren Vatters,NP,post,937,n,n,NA,6
31929751,mit der Verordneten gemeinen / vnsern auch lieben vnnd getrewen Landtschafft,PP,AnnusChristi-1597,31929758,vnsern auch lieben vnnd getrewen Landtschafft,NP,post,938,n,n,NA,6
