tok	satz_id	graphtoken	syntoken_id	syntoken_tok_id	graphtoken_id	syntoken_belebtheit	graphtoken_pos	syntoken_lemma	satz_ambig	syntoken	graphtoken_lemma	syntoken_pos	graphtoken_initial	syntoken_ambig	graphtoken_orth	graphtoken_belebtheit	add_place	add_id	label_place	label_id	meta..doc	Year	Place	SENT_INT	upperCase	Animacy	Animacy3	LemmaFreq	LogFreq	Animacy6
schmahe	20795	schmahe	18843	14765	16760	abstrakt	NN	schmach	false	schmahe	schmach	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	0	0	3	0.477121254719662	0
Geiste	20795	Geiste	18845	14785	16763	menschlich	NN	geist	false	Geiste	geist	NN	G	false	upperInitial	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	3	2	67	1.82607480270083	3
fraw	20796	fraw	18862	14892	16780	menschlich	NN	frau	false	fraw	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	3	2	197	2.29446622616159	3
Jahren	20796	Jahren	18865	14906	16783	abstrakt Maß	NN	jahr	false	Jahren	jahr	NN	J	false	upperInitial	abstrakt Maß	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	0	0	305	2.48429983934679	0
Fastnacht	20796	Fastnacht	18866	14916	16785	abstrakt	NN	fastnacht	false	Fastnacht	fastnacht	NN	F	false	upperInitial	abstrakt	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	0	0	1	0	0
Geiste	20796	Geiste	18868	14938	16788	menschlich	NN	geist	false	Geiste	geist	NN	G	false	upperInitial	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	3	2	67	1.82607480270083	3
feur	20796	feur	18870	14956	16791	konkret	NN	feuer	false	feur	feuer	NN	f	false	lowerCase	konkret	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	1	1	28	1.44715803134222	1
Pogge	20797	Pogge	18879	15005	16800	tierisch	NN	pogge	false	Pogge	pogge	NN	P	false	upperInitial	tierisch	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	2	2	6	0.778151250383644	2
Rocke	20797	Rocke	18880	15018	16802	konkret	NN	rock	false	Rocke	rock	NN	R	false	upperInitial	konkret	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	1	1	3	0.477121254719662	1
Schüssel	20797	Schüssel	18889	15072	16811	konkret	NN	schüssel	false	Schüssel	schüssel	NN	S	false	upperInitial	konkret	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	1	1	6	0.778151250383644	1
Thuer	20797	Thuer	18892	15089	16814	konkret	NN	tür	false	Thuer	tür	NN	T	false	upperInitial	konkret	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	1	1	30	1.47712125471966	1
pogge	20798	pogge	18905	15157	16827	tierisch	NN	pogge	false	pogge	pogge	NN	p	false	lowerCase	tierisch	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	2	2	6	0.778151250383644	2
mensch	20798	mensch	18909	15177	16831	menschlich	NN	mensch	false	mensch	mensch	NN	m	false	lowerCase	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	3	2	53	1.72427586960079	3
todte	20798	todte	18916	15210	16838	abstrakt	NN	tod	false	todte	tod	NN	t	false	lowerCase	abstrakt	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	0	0	34	1.53147891704226	0
Stete	20799	Stete	18921	15239	16844	konkret	NN	stätte	false	Stete	stätte	NN	S	false	upperInitial	konkret	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	1	1	4	0.602059991327962	1
Geiste	20801	Geiste	18940	15346	16864	menschlich	NN	geist	false	Geiste	geist	NN	G	false	upperInitial	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	3	2	67	1.82607480270083	3
kohl	20803	kohl	18954	15424	16878	konkret	NN	kohl	false	kohl	kohl	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	1	1	3	0.477121254719662	1
dingk	20804	dingk	18961	15465	16885	übermenschlich Teufel	NN	ding	false	dingk	ding	NN	d	false	lowerCase	übermenschlich Teufel	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	4	2	26	1.41497334797082	5
ding	20805	ding	NA	NA	16898	NA	NN	NA	false	NA	ding	NA	d	NA	lowerCase	konkret	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	1	1	26	1.41497334797082	1
Mensch	20805	Mensch	18974	15531	16899	menschlich	NN	mensch	false	Mensch	mensch	NN	M	false	upperInitial	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	3	2	53	1.72427586960079	3
nacht	20806	nacht	18981	15572	16906	abstrakt	NN	nacht	false	nacht	nacht	NN	n	false	lowerCase	abstrakt	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	0	0	50	1.69897000433602	0
bule	20806	bule	17445	15588	16910	übermenschlich Teufel	NN	buhle	false	bule	buhle	NN	b	false	lowerCase	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	3	2	80	1.90308998699194	3
schande	20807	schande	19010	15740	16937	abstrakt	NN	schande	false	schande	schande	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	0	0	2	0.301029995663981	0
witwen	20808	witwen	19025	15832	16952	menschlich	NN	witwe	false	witwen	witwe	NN	w	false	lowerCase	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	3	2	15	1.17609125905568	3
kuhe	20808	kuhe	19028	15845	16955	tierisch	NN	kuh	false	kuhe	kuh	NN	k	false	lowerCase	tierisch	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	2	2	73	1.86332286012046	2
Korns	4	Korns	19039	15898	16966	konkret	NN	korn	false	Korns	korn	NN	K	false	upperInitial	konkret	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	1	1	15	1.17609125905568	1
Geiste	4	Geiste	19045	15928	16973	menschlich	NN	geist	false	Geiste	geist	NN	G	false	upperInitial	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	3	2	67	1.82607480270083	3
wort	4	wort	19050	15957	16978	abstrakt	NN	wort	false	wort	wort	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	0	0	60	1.77815125038364	0
kuhe	20811	kuhe	19065	16037	16993	tierisch	NN	kuh	false	kuhe	kuh	NN	k	false	lowerCase	tierisch	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	2	2	73	1.86332286012046	2
Reutern	20811	Reutern	19067	16046	16995	menschlich	NN	reuter	false	Reutern	reuter	NN	R	false	upperInitial	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	3	2	1	0	3
Schilling	20811	Schilling	19070	16061	16998	konkret	NN	schilling	false	Schilling	schilling	NN	S	false	upperInitial	konkret	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	1	1	6	0.778151250383644	1
Fraw	20812	Fraw	19074	16086	17002	menschlich	NN	frau	false	Fraw	frau	NN	F	false	upperInitial	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	3	2	197	2.29446622616159	3
lande	20812	lande	19076	16098	17005	konkret	NN	land	false	lande	land	NN	l	false	lowerCase	konkret	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	1	1	10	1	1
Rahthauß	20813	Rahthauß	19086	16174	17016	konkret	NN	rathaus	false	Rahthauß	rathaus	NN	R	false	upperInitial	konkret	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	1	1	11	1.04139268515823	1
poggen	20815	poggen	19106	16291	17036	tierisch	NN	pogge	false	poggen	pogge	NN	p	false	lowerCase	tierisch	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	2	2	6	0.778151250383644	2
gesichte	20816	gesichte	19120	16362	17051	konkret Körperteil	NN	gesicht	false	gesichte	gesicht	NN	g	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	1	1	17	1.23044892137827	1
Teufel	20818	Teufel	19131	16440	17062	übermenschlich Teufel	NN	teufel	false	Teufel	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	4	2	258	2.41161970596323	5
bule	20819	bule	17517	16492	17072	übermenschlich Teufel	NN	buhle	false	bule	buhle	NN	b	false	lowerCase	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	3	2	80	1.90308998699194	3
nacht	20819	nacht	19141	16507	17074	abstrakt	NN	nacht	false	nacht	nacht	NN	n	false	lowerCase	abstrakt	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	0	0	50	1.69897000433602	0
Gott	20820	Gott	19167	16652	17100	übermenschlich positiv	NN	gott	false	Gott	gott	NN	G	false	upperInitial	übermenschlich positiv	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	4	2	189	2.27646180417324	4
gelt	20820	gelt	19174	16685	17107	konkret	NN	gelt	false	gelt	gelt	NN	g	false	lowerCase	konkret	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	1	1	5	0.698970004336019	1
bule	5	bule	19190	16775	17125	menschlich	NN	buhle	false	bule	buhle	NN	b	false	lowerCase	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	3	2	80	1.90308998699194	3
schwein	5	schwein	19198	16817	17133	tierisch	NN	schwein	false	schwein	schwein	NN	s	false	lowerCase	tierisch	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	2	2	21	1.32221929473392	2
wolff	5	wolff	19201	16834	17136	tierisch	NN	wolf	false	wolff	wolf	NN	w	false	lowerCase	tierisch	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	2	2	10	1	2
Schwein	5	Schwein	19205	16856	17140	tierisch	NN	schwein	false	Schwein	schwein	NN	S	false	upperInitial	tierisch	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	2	2	21	1.32221929473392	2
Mast	9	Mast	19211	16885	17146	abstrakt	NN	mast	false	Mast	mast	NN	M	false	upperInitial	abstrakt	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	0	0	2	0.301029995663981	0
wolffe	7	wolffe	17516	17019	17172	konkret	NN	*	false	wolffe biß	wolf	NN	w	true	lowerCase	tierisch	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	2	2	10	1	2
biß	7	biß	17516	17019	17173	konkret	NN	*	false	wolffe biß	bisse	NN	b	true	lowerCase	abstrakt	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	0	0	1	0	0
kopff	10	kopff	19240	17051	17178	konkret Körperteil	NN	kopf	false	kopff	kopf	NN	k	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	1	1	35	1.54406804435028	1
worten	10	worten	19266	17209	17207	abstrakt	NN	wort	false	worten	wort	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	0	0	60	1.77815125038364	0
frag	20612	frag	17493	17246	17217	abstrakt	NN	nachfragen	true	nach   frag	frage	NN	f	false	lowerCase	abstrakt	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	0	0	13	1.11394335230684	0
bulen	20843	bulen	17460	17339	17232	übermenschlich Teufel	NN	buhle	false	bulen	buhle	NN	b	false	lowerCase	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	3	2	80	1.90308998699194	3
frawen	20843	frawen	19291	17363	17236	menschlich	NN	frau	false	frawen	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	3	2	197	2.29446622616159	3
leib	20843	leib	19292	17375	17238	konkret Körperteil	NN	leib	false	leib	leib	NN	l	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	1	1	43	1.63346845557959	1
Manne	20844	Manne	19302	17424	17248	menschlich	NN	mann	false	Manne	mann	NN	M	false	upperInitial	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	3	2	119	2.07554696139253	3
Sohne	20844	Sohne	19304	17434	17250	menschlich	NN	sohn	false	Sohne	sohn	NN	S	false	upperInitial	menschlich	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	3	2	68	1.83250891270624	3
Schweinen	20844	Schweinen	19314	17483	17260	tierisch	NN	schwein	false	Schweinen	schwein	NN	S	false	upperInitial	tierisch	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	1	2	2	21	1.32221929473392	2
schaden	20844	schaden	19315	17493	17261	abstrakt	NN	schaden	false	schaden	schaden	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Crivitz1642	1642	Crivitz	TRUE	0	0	0	42	1.6232492903979	0
wort	13385	wort	13079	183	11593	abstrakt	NN	wort	false	wort	wort	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	60	1.77815125038364	0
leben	13385	leben	13084	206	11600	abstrakt	NN	leben	false	leben	leben	NN	l	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	43	1.63346845557959	0
Ehe	13385	Ehe	13092	267	11618	abstrakt	NN	ehe	false	Ehe	ehe	NN	E	false	upperInitial	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	0	0	8	0.903089986991944	0
Künste	13385	Künste	13103	328	11640	abstrakt	NN	kunst	false	Künste	kunst	NN	K	false	upperInitial	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	0	0	22	1.34242268082221	0
erst	13386	erst	13110	368	11654	abstrakt	NN	erst	false	erst	erst	NN	e	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	4	0.602059991327962	0
beywesenden	13387	beywesenden	13123	476	11681	menschlich	NN	beiwesend	false	beywesenden	beiwesend	NN	b	false	lowerCase	menschlich	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	3	2	2	0.301029995663981	3
wort	13390	wort	13157	715	11751	abstrakt	NN	wort	false	wort	wort	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	60	1.77815125038364	0
Büchern	13391	Büchern	13162	737	11760	konkret	NN	buch	false	Büchern	buch	NN	B	false	upperInitial	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	1	1	10	1	1
bücher	13391	bücher	13187	906	11801	konkret	NN	buch	false	bücher	buch	NN	b	false	lowerCase	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	10	1	1
schlangen	13392	schlangen	13196	952	11810	tierisch	NN	schlange	false	schlangen	schlange	NN	s	false	lowerCase	tierisch	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	2	2	6	0.778151250383644	2
orten	13396	orten	13244	1207	11862	abstrakt	NN	ort	false	orten	ort	NN	o	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	32	1.50514997831991	0
sünde	13396	sünde	13249	1231	11867	abstrakt	NN	sünde	false	sünde	sünde	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	12	1.07918124604762	0
Geist	13396	Geist	13251	1249	11869	menschlich	NN	geist	false	Geist	geist	NN	G	false	upperInitial	menschlich	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	3	2	67	1.82607480270083	3
sünde	13396	sünde	13259	1287	11877	abstrakt	NN	sünde	false	sünde	sünde	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	12	1.07918124604762	0
Geist	13396	Geist	13261	1305	11879	menschlich	NN	geist	false	Geist	geist	NN	G	false	upperInitial	menschlich	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	3	2	67	1.82607480270083	3
augen	13398	augen	13272	1364	11890	konkret Körperteil	NN	auge	false	augen	auge	NN	a	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	31	1.49136169383427	1
	13398	 lästerung	13376	1423	11633	abstrakt	NN	gotteslästerung	false	Gotts- lästerung	lästerung	NN	G	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	0	0	2	0.301029995663981	0
Ehebruch	13398	Ehebruch	13285	1446	11903	abstrakt	NN	ehebruch	false	Ehebruch	ehebruch	NN	E	false	upperInitial	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	0	0	7	0.845098040014257	0
sachen	13399	sachen	13291	1500	11909	abstrakt	NN	sache	false	sachen	sache	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	45	1.65321251377534	0
Jenigen	13400	Jenigen	11933	1579	10412	menschlich	NN	jenig	false	Jenigen	jenig	NN	J	false	upperInitial	menschlich	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	3	2	5	0.698970004336019	3
gesicht	13400	gesicht	11934	1594	10414	konkret Körperteil	NN	gesicht	false	gesicht	gesicht	NN	g	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	17	1.23044892137827	1
augen	13402	augen	11960	1754	10440	konkret Körperteil	NN	auge	false	augen	auge	NN	a	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	31	1.49136169383427	1
Gottslästern	13403	Gottslästern	11965	1783	10445	abstrakt	NN	gotteslästern	true	Gottslästern	gotteslästern	NN	G	false	upperInitial	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	0	0	1	0	0
gesicht	13403	gesicht	11966	1803	10447	konkret Körperteil	NN	gesicht	true	gesicht	gesicht	NN	g	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	17	1.23044892137827	1
buch	13404	buch	11975	1867	10456	konkret	NN	buch	false	buch	buch	NN	b	false	lowerCase	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	10	1	1
bücher	13405	bücher	11990	1965	10471	konkret	NN	buch	false	bücher	buch	NN	b	false	lowerCase	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	10	1	1
sohn	sohn	sohn	11999	2038	10480	menschlich	NN	sohn	false	sohn	sohn	NN	s	false	lowerCase	menschlich	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	3	2	68	1.83250891270624	3
bücher	sohn	bücher	12003	2061	10484	konkret	NN	buch	false	bücher	buch	NN	b	false	lowerCase	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	10	1	1
Büchern	buch	Büchern	12011	2132	10493	konkret	NN	buch	false	Büchern	buch	NN	B	false	upperInitial	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	1	1	10	1	1
güten	metzger	güten	12037	2354	10523	abstrakt	NN	güte	false	güten	güte	NN	g	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	35	1.54406804435028	0
fleisigsten	13415	fleisigsten	13326	2384	10529	abstrakt	NN	*	false	aller fleisigsten	fleiszig	NN	f	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	1	0	0
Christag	christag	Christag	12060	2505	10549	abstrakt	NN	christtag	false	Christag	christtag	NN	C	false	upperInitial	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	0	0	1	0	0
Nachtmal	christag	Nachtmal	12065	2542	10555	konkret	NN	nachtmahl	false	Nachtmal	nachtmahl	NN	N	false	upperInitial	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	1	1	5	0.698970004336019	1
trappen	christag	trappen	12070	2568	10560	konkret	NN	treppe	false	trappen	treppe	NN	t	false	lowerCase	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	2	0.301029995663981	1
Gott	christag	Gott	12073	2585	10563	übermenschlich positiv	NN	gott	false	Gott	gott	NN	G	false	upperInitial	übermenschlich positiv	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	4	2	189	2.27646180417324	4
dengell	dengell	dengell	12079	2628	10570	konkret	NN	dengel	false	dengell	dengel	NN	d	false	lowerCase	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	1	0	1
Nachtmal	dengell	Nachtmal	12082	2641	10573	konkret	NN	nachtmahl	false	Nachtmal	nachtmahl	NN	N	false	upperInitial	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	1	1	5	0.698970004336019	1
wort	13423	wort	12100	2731	10591	abstrakt	NN	wort	false	wort	wort	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	60	1.77815125038364	0
sage	13423	sage	12109	2774	10600	abstrakt	NN	sage	false	sage	sage	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	3	0.477121254719662	0
gestaltt	13425	gestaltt	12119	2831	10610	abstrakt	NN	gestalt	false	gestaltt	gestalt	NN	g	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	35	1.54406804435028	0
Gotts	13424	Gotts	12125	2862	10616	übermenschlich positiv	NN	gott	false	Gotts	gott	NN	G	false	upperInitial	übermenschlich positiv	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	4	2	189	2.27646180417324	4
Sacrament	13424	Sacrament	12126	2868	10617	konkret	NN	sakrament	false	Sacrament	sakrament	NN	S	false	upperInitial	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	1	1	16	1.20411998265592	1
sachen	13426	sachen	12143	2972	10634	konkret	NN	sache	false	sachen	sache	NN	s	false	lowerCase	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	45	1.65321251377534	1
Morgens	13426	Morgens	12149	3016	10640	abstrakt	NN	morgen	false	Morgens	morgen	NN	M	false	upperInitial	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	0	0	12	1.07918124604762	0
Creutzs	13427	Creutzs	12156	3046	10647	konkret	NN	kreuz	false	Creutzs	kreuz	NN	C	false	upperInitial	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	1	1	10	1	1
Bücher	13429	Bücher	12172	3157	10663	konkret	NN	buch	false	Bücher	buch	NN	B	false	upperInitial	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	1	1	10	1	1
sachen	13431	sachen	12191	3272	10684	abstrakt	NN	sache	false	sachen	sache	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	45	1.65321251377534	0
anzeig	13431	anzeig	12195	3294	10688	abstrakt	NN	anzeige	false	anzeig	anzeige	NN	a	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	2	0.301029995663981	0
gestandtnuß	ambtman	gestandtnuß	12245	3604	10739	abstrakt	NN	geständnis	false	gestandtnuß	geständnis	NN	g	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	1	0	0
Folter	folter	Folter	13330	3859	10770	abstrakt	NN	*	false	Folter	folter	NN	F	false	upperInitial	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	0	0	7	0.845098040014257	0
stub	folter	stub	13331	3880	10772	konkret	NN	stube	false	stub	stube	NN	s	false	lowerCase	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	30	1.47712125471966	1
lügen	lügen	lügen	12282	3918	10779	abstrakt	NN	lüge	false	lügen	lüge	NN	l	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	4	0.602059991327962	0
augen	lügen	augen	12289	3980	10787	konkret Körperteil	NN	auge	false	augen	auge	NN	a	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	1	1	31	1.49136169383427	1
Banck	13449	Banck	12312	4129	10810	konkret	NN	bank	false	Banck	bank	NN	B	false	upperInitial	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	1	1	2	0.301029995663981	1
wort	13449	wort	12318	4166	10816	abstrakt	NN	wort	false	wort	wort	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	60	1.77815125038364	0
	13449	 lesterung	13324	4189	11682	abstrakt	NN	gotteslästerung	false	Gotts- lesterung	lästerung	NN	G	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	0	0	2	0.301029995663981	0
Gotts	13451	Gotts	12340	4317	10838	übermenschlich positiv	NN	gott	false	Gotts	gott	NN	G	false	upperInitial	übermenschlich positiv	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	4	2	189	2.27646180417324	4
Sacrament	13451	Sacrament	12341	4323	10839	konkret	NN	sakrament	false	Sacrament	sakrament	NN	S	false	upperInitial	konkret	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	1	1	16	1.20411998265592	1
leutt	leutt	leutt	12365	4448	10863	menschlich Kollektivum	NN	leute	false	leutt	leute	NN	l	false	lowerCase	menschlich Kollektivum	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	3	2	69	1.83884909073726	3
Eidts	leutt	Eidts	13319	4527	10875	abstrakt	NN	eid	false	Eidts	eid	NN	E	false	upperInitial	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	0	0	11	1.04139268515823	0
maßen	leutt	maßen	12382	4584	10882	abstrakt	NN	maszen	false	maßen	maszen	NN	m	false	lowerCase	abstrakt	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	0	0	0	5	0.698970004336019	0
Teuffel	13454	Teuffel	12395	4657	10895	übermenschlich Teufel	NN	teufel	false	Teuffel	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Dillenburg1631	1631	Dillenburg	TRUE	1	4	2	258	2.41161970596323	5
